item_id,regions,genres,languages,directors,year,mins,movie_douban_score,movie_douban_votes,type
301597,7,5,3,1,7,103,0,0,2
301598,9,4,4,8076,6,10,5,6,2
301599,9,4,22,8076,7,9,5,4,2
301600,8,53,39,1184,69,46,10,5,2
301601,3,161,2,19299,48,46,10,2,2
301602,3,161,2,19300,48,46,10,2,2
301603,3,161,2,19300,48,46,10,2,2
301604,8,21,39,11024,38,44,3,2,2
301605,2352,4,618,1504,24,2,0,0,2
301606,3,98,2,3497,9,44,3,5,2
301607,2137,1510,55,1,96,17,0,0,2
301608,284,3,55,1,75,32,14,3,2
301609,6,2807,33,16951,4,0,0,0,2
301610,9,220,4,4722,5,0,10,6,2
301611,3,98,2,19301,20,0,12,4,2
301612,9,20,4,19302,20,0,5,2,2
301613,1,9,1,1,20,60,5,1,2
301614,1,876,1,6135,20,160,14,1,2
301615,9,2521,4,1,15,0,6,4,2
301616,9,20,4,1,15,0,10,4,2
301617,11,539,45,11418,15,97,14,4,2
301618,3,98,2,8197,12,110,1,5,2
301619,3,26,2,2358,15,110,5,4,2
301620,3,21,2,2598,15,108,12,4,2
301621,3,21,2,19303,2,0,3,5,2
301622,3,161,2,19299,88,46,10,2,2
301623,9,0,4,6729,40,0,0,0,2
301624,9,21,4,14332,66,0,0,0,2
301625,9,147,4,9566,62,0,0,0,2
301626,1,413,34,8109,21,94,11,6,2
301627,3,14,2,19304,9,0,5,5,2
301628,1,9,1,1,48,0,3,2,2
301629,3,1,2,899,27,88,5,3,2
301630,2407,265,1,1,6,85,13,2,2
301631,3,5,2,19305,9,0,1,5,2
301632,3,308,2,19306,0,0,12,1,2
301633,5,2090,1,1,5,83,5,1,2
301634,9,0,0,7405,40,0,0,0,2
301635,3,21,2,7522,12,108,1,4,2
301636,8,299,39,9613,12,96,12,4,2
301637,5,1,1,19307,12,81,7,2,2
301638,3,21,2,11888,12,0,14,4,2
301639,5,9,1,19308,2,112,10,5,2
301640,5,1,1,8440,1,89,12,4,2
301641,79,260,122,2582,12,97,13,4,2
301642,3,161,2,19300,48,46,10,2,2
301643,9,21,4,18874,24,0,10,5,2
301644,5,301,1,9277,20,92,9,4,2
301645,5,9,1,1,2,108,0,0,2
301646,9,0,4,1752,5,90,0,0,2
301647,2408,21,20,19309,4,90,0,0,2
301648,370,21,2404,1,1,0,0,0,2
301649,9,328,4,19310,5,93,0,0,2
301650,64,21,74,1,5,0,0,0,2
301651,64,21,74,1,15,0,0,0,2
301652,28,21,253,19311,5,0,3,1,2
301653,6,283,0,19312,15,0,0,0,2
301654,6,266,2405,12979,15,86,7,4,2
301655,64,5,506,1,2,0,0,0,2
301656,5,280,1,19313,52,0,4,5,2
301657,5,2808,1,1,6,0,0,0,2
301658,5,10,1,1,21,0,10,1,2
301659,1,9,1,1,74,0,0,0,2
301660,5,442,1,1,1,112,10,1,2
301661,64,124,74,13351,4,0,14,2,2
301662,48,87,19,17512,1,112,13,1,2
301663,2409,9,4,1,15,0,0,0,2
301664,9,39,4,19314,5,0,12,9,2
301665,11,23,45,9637,15,0,14,6,2
301666,9,578,4,6169,9,0,6,4,2
301667,30,4,19,1,23,0,0,0,2
301668,5,46,1,391,6,114,13,4,2
301669,8,14,39,19315,49,80,10,4,2
301670,5,9,1,1,0,0,4,1,2
301671,9,18,4,19316,0,0,10,2,2
301672,68,17,1,1,21,96,0,0,2
301673,1,109,1,12502,4,0,5,1,2
301674,1,109,1,12502,5,0,1,1,2
301675,9,23,4,5848,0,134,0,0,2
301676,2410,1024,114,18485,5,103,14,4,2
301677,5,288,1,9809,15,91,8,2,2
301678,3,18,2,1,12,25,10,2,2
301679,64,173,506,1,2,100,13,5,2
301680,5,260,1,1,2,91,0,0,2
301681,9,16,4,6228,0,0,0,0,2
301682,12,23,8,1,0,0,1,2,2
301683,12,23,8,1,0,0,3,4,2
301684,9,39,4,1705,5,0,0,0,2
301685,9,312,4,1,0,0,0,0,2
301686,1,285,1,1,1,0,11,3,2
301687,9,0,4,19317,1,72,0,0,2
301688,2411,39,558,19318,15,123,14,5,2
301689,5,299,1,1,12,91,16,3,2
301690,2412,2809,0,1,49,0,0,0,2
301691,5,259,1,1,6,0,14,1,2
301692,5,1034,1,1,7,5,5,4,2
301693,22,0,0,1176,34,85,0,0,2
301694,3,0,2,19319,0,0,11,1,2
301695,42,9,1,1,1,0,0,0,2
301696,3,39,2,19320,1,0,0,0,2
301697,211,21,426,558,1,97,5,2,2
301698,9,45,4,1,5,0,13,2,2
301699,1,0,1,1,5,60,14,2,2
301700,2413,53,2406,19321,12,0,1,4,2
301701,9,308,4,19322,7,90,0,0,2
301702,24,204,4,19323,2,65,1,2,2
301703,9,53,4,19324,6,0,12,2,2
301704,9,692,4,19325,6,90,1,2,2
301705,5,90,1,1,7,0,3,4,2
301706,4,21,3,1,50,80,0,0,2
301707,6,9,4,19326,9,86,14,3,2
301708,5,9,1,1,23,72,10,1,2
301709,9,45,4,1,0,0,0,0,2
301710,9,19,4,1,0,0,0,0,2
301711,3,74,2,19327,22,91,14,3,2
301712,1,9,1,1,20,59,0,0,2
301713,42,9,1,1,12,52,5,3,2
301714,3,16,2,8028,1,60,3,1,2
301715,9,45,4,19328,1,0,1,4,2
301716,9,218,4,1442,4,0,12,9,2
301717,9,9,4,19329,1,0,3,4,2
301718,9,428,4,2542,5,95,12,4,2
301719,9,213,4,4713,20,0,14,5,2
301720,1,1172,1,2780,2,130,6,5,2
301721,9,21,4,19330,7,100,13,3,2
301722,8,4,39,17,7,12,11,3,2
301723,5,285,1,11708,21,0,10,5,2
301724,3,20,2,19331,5,0,0,0,2
301725,3,0,2,1,1,0,0,0,2
301726,9,670,4,19332,0,63,0,0,2
301727,3,20,2,19333,62,0,0,0,2
301728,3,19,2,1,25,0,0,0,2
301729,3,20,2,1,9,0,6,1,2
301730,3,19,2,19334,25,0,0,0,2
301731,3,20,2,1,41,0,0,0,2
301732,3,56,2,1,27,0,0,0,2
301733,3,0,2,19335,20,0,0,0,2
301734,3,20,2,1,15,0,0,0,2
301735,3,0,2,1,62,0,0,0,2
301736,9,19,4,1,27,0,3,5,2
301737,3,20,2,1,15,0,0,0,2
301738,5,174,1,1,2,0,3,1,2
301739,12,53,8,19336,2,0,5,9,2
301740,9,21,4,19337,19,0,10,1,2
301741,3,0,2,3407,21,25,5,2,2
301742,9,70,4,19338,0,0,0,0,2
301743,3,0,2,1,62,0,0,0,2
301744,5,9,93,1,1,110,0,0,2
301745,3,20,2,1,20,0,0,0,2
301746,2414,21,2407,1,20,117,0,0,2
301747,3,16,2,19339,20,0,13,1,2
301748,783,210,14,19340,72,112,0,0,2
301749,5,344,1,1,67,0,6,1,2
301750,12,199,8,8496,6,0,11,4,2
301751,22,385,14,19341,7,113,3,2,2
301752,11,4,45,17,9,0,14,5,2
301753,12,20,8,1,0,0,0,0,2
301754,9,18,4,19342,4,25,0,0,2
301755,5,9,1,1,0,54,0,0,2
301756,9,12,4,19343,5,30,0,0,2
301757,9,1478,4,19344,20,0,0,0,2
301758,9,0,4,10439,4,0,0,0,2
301759,36,41,433,1,5,13,0,0,2
301760,3,9,2,19345,53,0,0,0,2
301761,31,3,20,1,5,5,3,1,2
301762,12,21,8,19346,1,0,14,4,2
301763,754,32,0,19347,5,0,14,3,2
301764,9,2435,4,19348,5,63,0,0,2
301765,3,0,2,1,27,0,0,0,2
301766,5,5,1,18980,5,69,3,1,2
301767,5,5,1,1,20,87,10,2,2
301768,3,21,2,6548,5,120,1,4,2
301769,39,5,1,4913,20,0,3,2,2
301770,5,5,1,1,15,90,5,3,2
301771,8,23,39,6601,1,0,1,5,2
301772,9,32,4,9684,12,0,5,2,2
301773,22,32,14,19349,12,104,14,5,2
301774,9,21,4,1705,1,0,0,0,2
301775,284,4,2408,1,55,0,0,0,2
301776,6,20,4,1,0,0,0,0,2
301777,9,4,4,19350,5,0,0,0,2
301778,9,12,4,19351,1,0,0,0,2
301779,9,74,4,19352,4,63,0,0,2
301780,9,4,4,19353,1,37,0,0,2
301781,36,0,433,1,7,43,0,0,2
301782,39,131,1,1,4,0,6,1,2
301783,9,4,4,19354,1,12,0,0,2
301784,9,619,4,19355,1,0,0,0,2
301785,39,32,1,1,5,0,10,1,2
301786,5,17,1,1,5,59,0,0,2
301787,3,9,2,1,20,0,0,0,2
301788,72,14,1,1,15,5,3,2,2
301789,262,139,20,19356,5,95,12,5,2
301790,1,1208,1,15282,41,0,0,0,2
301791,167,18,166,6754,2,18,0,0,2
301792,9,21,4,18863,6,90,12,3,2
301793,3,9,2409,14145,96,45,0,0,2
301794,3,183,2,5652,21,15,10,4,2
301795,9,9,4,19357,0,0,0,0,2
301796,5,110,1,19358,0,0,0,0,2
301797,5,180,5,19359,0,3,0,0,2
301798,8,53,39,19360,0,0,6,2,2
301799,9,9,0,19361,4,0,0,0,2
301800,9,4,0,19362,5,0,0,0,2
301801,9,4,0,4071,5,0,0,0,2
301802,9,4,0,19363,5,0,0,0,2
301803,9,4,4,19364,1,0,0,0,2
301804,5,445,1,1,4,0,10,2,2
301805,5,445,1,19365,1,0,10,2,2
301806,9,4,4,1,1,3,0,0,2
301807,5,1,1,19358,1,111,0,0,2
301808,8,328,42,3740,1,0,1,4,2
301809,5,245,1,19366,41,0,10,5,2
301810,36,21,55,547,8,125,0,0,2
301811,36,21,55,547,0,169,0,0,2
301812,36,21,55,15896,0,88,0,0,2
301813,36,21,55,547,0,111,0,0,2
301814,85,21,55,547,0,103,1,5,2
301815,9,4,0,19367,5,0,0,0,2
301816,9,4,0,19368,1,0,0,0,2
301817,5,14,1,1,5,0,3,5,2
301818,3,2065,2,19369,25,0,3,4,2
301819,21,276,1,19370,21,88,3,5,2
301820,3,3,2,19371,6,6,0,0,2
301821,1,9,1,1,1,0,4,5,2
301822,1,17,1,1,1,100,0,0,2
301823,8,26,39,1877,15,86,13,5,2
301824,25,39,4,19372,15,0,3,1,2
301825,3,3,5,19371,2,5,0,0,2
301826,5,320,1,1,2,0,6,5,2
301827,5,0,1,1,46,0,0,0,2
301828,5,20,1,1,6,0,3,1,2
301829,281,2,19,1,0,0,3,1,2
301830,6,18,4,19373,41,39,0,0,2
301831,8,18,5,19374,10,10,0,0,2
301832,9,318,4,19375,1,100,7,2,2
301833,9,21,4,7589,5,59,12,5,2
301834,1,436,1,1,20,10,13,2,2
301835,1512,151,1,3542,20,108,5,4,2
301836,12,525,2,1,7,0,10,1,2
301837,18,3,5,1,2,0,14,2,2
301838,6,716,110,10874,10,95,0,0,2
301839,6,0,200,10874,10,0,0,0,2
301840,139,102,92,8241,7,94,14,6,2
301841,9,0,1004,19376,88,0,1,1,2
301842,3,16,2,265,4,0,11,1,2
301843,3,140,2,19377,0,0,6,2,2
301844,3,16,2,19378,4,0,11,1,2
301845,12,470,8,19379,1,0,11,2,2
301846,61,1724,4,1,15,0,6,1,2
301847,9,2537,4,19380,19,0,0,0,2
301848,9,147,4,19381,37,0,0,0,2
301849,31,32,20,10637,12,108,5,5,2
301850,5,9,1,1,21,44,0,0,2
301851,420,9,14,1,7,0,0,0,2
301852,12,526,8,15809,7,0,1,1,2
301853,477,92,1088,1,21,90,5,1,2
301854,12,5,8,7498,21,121,11,2,2
301855,11,195,45,1,21,0,11,4,2
301856,39,12,0,1,24,14,5,2,2
301857,3,21,2,12401,7,139,14,6,2
301858,5,44,1,1,32,0,10,5,2
301859,5,296,1,19382,4,0,5,5,2
301860,3,5,2,19383,4,60,12,4,2
301861,5,2,1,19384,4,0,5,5,2
301862,9,2810,4,19385,6,0,11,2,2
301863,6,21,6,10089,29,0,0,0,2
301864,12,23,8,19386,7,111,11,6,2
301865,12,321,8,17657,7,79,15,5,2
301866,5,174,1,13743,77,7,6,2,2
301867,5,1252,1,1,85,7,6,2,2
301868,9,330,1004,3590,23,0,14,5,2
301869,9,240,4,19387,0,0,12,2,2
301870,9,9,4,1,71,0,0,0,2
301871,5,195,1,19388,5,0,14,4,2
301872,2415,21,14,19389,15,88,1,1,2
301873,12,9,8,1,9,0,6,1,2
301874,5,5,1,2467,12,0,14,5,2
301875,9,330,4,19390,6,83,12,5,2
301876,3,146,2,15761,51,78,11,3,2
301877,3,16,2,1,5,94,1,1,2
301878,9,21,4,9580,56,0,0,0,2
301879,3,3,2,8285,15,0,5,1,2
301880,3,5,2,619,20,103,14,4,2
301881,9,26,4,19391,15,88,15,5,2
301882,9,2810,4,19392,15,0,12,1,2
301883,9,2810,4,19390,2,0,12,2,2
301884,9,0,4,10949,6,0,5,1,2
301885,9,12,4,19393,20,23,0,0,2
301886,9,21,4,5772,20,79,1,1,2
301887,79,0,2,19394,20,89,12,2,2
301888,9,48,4,19395,6,0,5,2,2
301889,31,214,20,10006,6,78,5,5,2
301890,5,218,1,1,7,0,11,4,2
301891,1,349,1,19396,6,0,5,2,2
301892,12,213,8,12732,21,0,6,4,2
301893,5,9,1,1,42,89,5,3,2
301894,9,2811,4,3590,9,0,11,5,2
301895,3,0,2,1,25,96,3,3,2
301896,1,17,1,1,37,48,4,1,2
301897,9,5,4,19397,11,93,11,1,2
301898,3,12,2,19398,9,0,14,6,2
301899,3,227,2,19399,26,0,3,6,2
301900,5,290,1,19400,83,96,0,0,2
301901,5,21,1,19401,49,96,0,0,2
301902,284,263,55,1,69,30,10,1,2
301903,1863,21,1060,19402,9,95,0,0,2
301904,5,285,1,1,9,0,3,4,2
301905,3,2812,2,19403,9,0,1,2,2
301906,7,9,10,19404,42,83,3,1,2
301907,1,9,1,1,42,0,6,2,2
301908,12,39,8,1,0,0,12,1,2
301909,9,67,4,1,0,0,0,0,2
301910,5,9,1,1,20,44,0,0,2
301911,9,20,4,19405,0,0,14,4,2
301912,9,9,4,1,0,0,0,0,2
301913,18,45,54,1,4,0,10,1,2
301914,1234,0,0,1,20,0,0,0,2
301915,18,338,152,1,15,0,10,2,2
301916,9,5,4,19406,12,92,12,2,2
301917,1,9,1,1,6,58,14,5,2
301918,2416,219,152,2767,2,99,5,1,2
301919,5,35,1,1,23,0,0,0,2
301920,5,0,1,1,52,0,0,0,2
301921,5,0,1,1,25,0,0,0,2
301922,5,373,1,1,21,89,8,2,2
301923,5,9,1,15309,7,101,0,0,2
301924,5,9,1,1,48,0,0,0,2
301925,9,5,4,19407,42,0,14,5,2
301926,22,136,14,1,42,58,11,1,2
301927,3,5,2,3197,9,102,11,4,2
301928,3,227,2,3497,9,42,14,5,2
301929,1,249,1,1,4,91,0,0,2
301930,5,2813,18,4444,0,0,10,1,2
301931,9,12,0,19408,4,29,0,0,2
301932,9,12,4,19409,20,0,0,0,2
301933,18,678,116,1,4,0,0,0,2
301934,3,16,2,19410,0,0,1,1,2
301935,10,222,722,1,4,176,1,1,2
301936,9,21,4,10604,4,90,0,0,2
301937,3,0,2,19411,4,0,0,0,2
301938,5,343,1,1,4,0,10,5,2
301939,3,16,2,1143,0,0,8,1,2
301940,5,21,0,5721,4,95,11,2,2
301941,4,210,2410,16573,1,122,11,2,2
301942,38,5,19,1,5,91,1,2,2
301943,5,5,1,1,15,0,5,1,2
301944,5,32,1,14675,20,90,11,4,2
301945,5,9,1,1,12,0,10,1,2
301946,3,1086,2,2660,2,137,4,4,2
301947,12,3,0,1,2,0,6,4,2
301948,242,32,1,3215,2,93,5,2,2
301949,3,114,2,19412,2,0,5,5,2
301950,5,32,1,14422,2,0,10,5,2
301951,3,21,2,17304,6,0,5,4,2
301952,39,9,1,19413,42,58,10,2,2
301953,3,14,2,19414,88,0,1,5,2
301954,979,219,1414,19415,68,65,1,3,2
301955,64,21,74,1,7,0,0,0,2
301956,8,95,39,13671,72,98,13,1,2
301957,43,180,32,19416,72,92,3,2,2
301958,1,87,1,172,21,97,11,5,2
301959,2417,0,2411,1,4,95,0,0,2
301960,5,0,1,8073,2,4,0,0,2
301961,3,17,2,1556,4,94,0,0,2
301962,5,5,1,9229,4,0,10,3,2
301963,3,16,2,7582,4,116,11,2,2
301964,5,14,1,1,1,0,4,1,2
301965,11,1,45,1,5,97,12,1,2
301966,5,542,1,1,15,0,3,5,2
301967,5,210,1,19417,15,0,14,2,2
301968,3,16,2,1,2,0,0,0,2
301969,5,5,1,413,12,0,6,4,2
301970,5,9,1,1,9,27,0,0,2
301971,3,32,2,3101,7,105,1,4,2
301972,138,12,35,1,9,15,5,1,2
301973,3,16,2,19418,28,74,14,1,2
301974,3,2489,2,19419,9,0,3,4,2
301975,7,21,3,1,74,0,0,0,2
301976,5,796,34,14589,9,102,11,5,2
301977,8,21,39,19420,37,0,14,2,2
301978,43,21,32,18648,10,74,3,2,2
301979,8,1635,1004,12014,3,0,3,2,2
301980,8,5,167,14640,34,92,13,2,2
301981,3,240,2,4438,32,24,10,5,2
301982,3,0,2,19421,9,0,3,4,2
301983,250,149,1,1,125,81,0,0,2
301984,9,619,4,19422,24,0,1,6,2
301985,3,0,2,1,0,0,0,0,2
301986,9,12,0,19423,4,14,0,0,2
301987,12,45,8,1,0,0,6,2,2
301988,282,102,19,19424,0,120,0,0,2
301989,12,45,8,1,0,0,0,0,2
301990,5,0,1,1,5,4,0,0,2
301991,12,19,8,245,4,0,10,3,2
301992,28,32,44,1,4,0,0,0,2
301993,3,16,2,19411,4,0,0,0,2
301994,1,9,1,1,32,99,0,0,2
301995,28,32,44,1,1,0,0,0,2
301996,8,139,39,19425,1,99,11,5,2
301997,11,136,45,1,4,0,8,1,2
301998,28,0,44,1,5,0,0,0,2
301999,3,16,2,16363,1,0,11,2,2
302000,1,60,0,1,20,0,0,0,2
302001,31,5,20,1,20,0,14,1,2
302002,3,312,2,7477,25,0,10,2,2
302003,5,5,1,1,2,0,10,2,2
302004,9,4,4,19426,7,0,11,1,2
302005,79,2814,2,2998,7,0,10,2,2
302006,3,549,2,19427,37,0,10,1,2
302007,9,18,4,19428,0,0,0,0,2
302008,9,18,4,19429,0,29,5,2,2
302009,9,1192,4,19430,4,0,0,0,2
302010,3,98,2,2290,0,0,5,3,2
302011,5,18,2208,11421,1,40,5,2,2
302012,3,9,2,1,20,25,5,1,2
302013,28,4,5,1756,71,24,0,0,2
302014,3,0,2,1,23,0,10,2,2
302015,5,174,1,6311,5,0,5,2,2
302016,31,9,20,1,5,78,10,3,2
302017,5,2040,2412,1,2,0,14,5,2
302018,5,174,5,1,2,0,1,5,2
302019,9,135,4,14109,5,101,11,5,2
302020,3,0,2,1,15,25,3,1,2
302021,5,174,1,19431,15,0,5,4,2
302022,9,21,8,7113,15,22,1,2,2
302023,5,331,1,19432,6,14,10,5,2
302024,9,9,4,19433,7,100,3,1,2
302025,9,135,4,19434,21,0,3,5,2
302026,9,199,4,12792,34,0,10,2,2
302027,3,16,2,19435,74,96,3,5,2
302028,3,21,72,2615,42,124,14,4,2
302029,5,9,1,1,42,96,10,2,2
302030,8,39,39,19436,71,0,0,0,2
302031,31,39,20,5355,9,101,14,2,2
302032,3,98,2,19437,19,92,14,4,2
302033,1,21,1,1,64,119,0,0,2
302034,5,97,1,19438,0,0,0,0,2
302035,9,9,4,19439,4,0,10,5,2
302036,5,331,1,1,1,4,5,5,2
302037,9,0,0,9377,20,0,0,0,2
302038,12,20,8,1,1,0,3,2,2
302039,9,0,4,1,27,0,5,3,2
302040,1,87,1,19440,12,0,3,5,2
302041,121,87,114,19441,15,85,11,5,2
302042,5,96,1,1,42,0,4,2,2
302043,5,96,1,1,32,0,6,2,2
302044,5,96,1,1,24,0,6,2,2
302045,5,32,1,1,86,94,0,0,2
302046,5,5,1,1,67,0,0,0,2
302047,9,140,4,369,4,88,11,2,2
302048,5,20,1,15493,1,0,5,5,2
302049,9,2815,4,1,62,0,3,1,2
302050,36,2,55,1,15,0,3,1,2
302051,5,145,1,17190,15,90,12,2,2
302052,9,757,4,19442,12,34,0,0,2
302053,39,5,1,1,2,0,10,3,2
302054,3,9,2,1,23,0,4,6,2
302055,162,23,59,9320,6,97,13,6,2
302056,5,20,1,1,42,0,6,5,2
302057,31,5,20,1,9,0,0,0,2
302058,31,16,20,5840,37,0,0,0,2
302059,9,9,1004,18984,9,0,5,1,2
302060,1,5,1,1,0,0,3,2,2
302061,31,5,20,2545,4,93,0,0,2
302062,5,1,1,19443,4,87,8,1,2
302063,5,26,1,19444,1,94,9,5,2
302064,154,37,0,1,12,0,0,0,2
302065,110,9,1,1,2,86,10,3,2
302066,9,128,4,19445,12,90,9,4,2
302067,9,9,4,1,26,0,4,2,2
302068,3,9,2,1,7,0,4,2,2
302069,3,219,2,2991,9,110,5,1,2
302070,31,18,1554,1504,32,2,5,3,2
302071,3,9,2,1,0,0,0,0,2
302072,9,9,4,1463,1,0,6,5,2
302073,10,260,7,19446,0,144,12,5,2
302074,5,3,0,1,20,6,0,0,2
302075,3,9,2,1,1,0,14,1,2
302076,1,9,1,1,5,0,0,0,2
302077,3,9,2,1,20,25,14,2,2
302078,3,9,2,1,15,30,14,1,2
302079,5,21,1,19447,20,0,5,5,2
302080,5,20,1,1,1,0,10,2,2
302081,9,5,4,11110,5,0,0,0,2
302082,5,5,1,5018,5,122,1,4,2
302083,3,9,2,1,20,25,14,1,2
302084,3,21,2,19448,34,70,11,1,2
302085,1,9,1,1,12,0,3,1,2
302086,5,96,1,1,23,0,4,2,2
302087,9,18,18,19449,2,31,14,4,2
302088,9,5,4,19450,21,90,16,6,2
302089,9,847,4,19451,4,0,0,0,2
302090,12,53,8,3227,12,0,14,4,2
302091,5,21,1,19452,20,99,5,1,2
302092,5,2816,1,1,82,103,0,0,2
302093,5,17,54,19453,42,93,3,1,2
302094,1,21,1,1,0,0,14,2,2
302095,7,9,0,1,1,0,0,0,2
302096,3,0,2,19454,0,0,0,0,2
302097,5,21,1,15919,1,107,5,5,2
302098,9,12,4,19455,20,23,5,1,2
302099,6,21,4,19456,20,103,8,4,2
302100,5,2817,1,19457,2,20,14,5,2
302101,3,0,2,19458,15,0,5,2,2
302102,5,87,1,19459,15,0,14,2,2
302103,5,470,1,1,20,0,3,5,2
302104,3,21,2,2711,12,0,5,5,2
302105,3,98,2,7522,2,128,1,4,2
302106,3,161,2,3986,2,128,5,6,2
302107,6,0,1004,9002,32,0,14,5,2
302108,9,276,4,19460,9,92,5,5,2
302109,8,2818,39,13914,55,25,3,1,2
302110,31,21,20,1,9,96,1,1,2
302111,3,227,2,19461,42,0,1,5,2
302112,12,16,8,1,1,0,10,1,2
302113,3,2026,2,1851,23,0,10,4,2
302114,5,21,1,1,12,0,5,1,2
302115,5,9,0,1,0,0,0,0,2
302116,1,39,1,19462,1,119,1,5,2
302117,42,33,1,19463,20,0,0,0,2
302118,2418,50,1,1,20,108,0,0,2
302119,9,47,5,19464,20,90,0,0,2
302120,3,39,2,19465,2,0,1,4,2
302121,5,45,1,1,2,0,3,5,2
302122,3,227,2,19466,12,0,10,5,2
302123,1,9,1,1,9,0,0,0,2
302124,1,39,1,19467,21,171,0,0,2
302125,3,14,2,19468,7,0,14,6,2
302126,5,182,1,1,7,0,0,0,2
302127,8,758,39,1,67,0,3,2,2
302128,9,146,4,17780,11,0,14,4,2
302129,9,135,4,10966,25,0,5,5,2
302130,9,39,4,11620,48,0,12,5,2
302131,9,805,1004,13853,69,0,3,1,2
302132,1756,73,39,11029,74,0,14,1,2
302133,12,2819,8,7483,42,110,12,6,2
302134,3,6,2,19469,84,93,14,1,2
302135,3,73,2,19470,50,91,14,2,2
302136,3,21,2,19470,78,83,5,1,2
302137,3,6,2,11699,64,84,5,1,2
302138,5,32,1,19471,125,60,0,0,2
302139,1,5,1,7643,9,101,14,4,2
302140,5,280,1,3348,7,113,11,5,2
302141,8,180,59,19472,35,89,13,2,2
302142,6,21,1004,19473,19,0,11,5,2
302143,9,19,4,19474,0,0,5,5,2
302144,8,9,4,1,25,0,0,0,2
302145,5,453,1,1,1,91,11,5,2
302146,36,551,55,19475,1,0,0,0,2
302147,9,9,4,19476,1,0,10,5,2
302148,9,0,59,19477,20,0,0,0,2
302149,3,16,2,4051,15,0,1,2,2
302150,8,9,4,1,42,0,10,1,2
302151,9,87,4,12208,12,95,12,3,2
302152,5,135,1,1,21,111,5,1,2
302153,5,21,1,12367,80,150,3,3,2
302154,9,0,107,19478,11,0,6,2,2
302155,39,32,1,19479,42,94,11,1,2
302156,3,0,2,19480,42,0,1,5,2
302157,3,240,2,19481,42,0,1,5,2
302158,8,128,39,6601,32,0,1,2,2
302159,5,294,1,19482,12,121,5,5,2
302160,9,1518,1081,19483,27,0,10,5,2
302161,9,251,4,18834,45,95,1,1,2
302162,9,3,1004,19484,43,18,5,1,2
302163,2419,21,22,19485,61,81,0,0,2
302164,9,21,4,19486,12,0,3,5,2
302165,5,87,1,19487,9,95,0,0,2
302166,7,102,3,19488,9,104,5,5,2
302167,5,2820,1,1,34,0,6,3,2
302168,8,0,1008,6266,67,0,14,2,2
302169,5,53,1,15313,74,96,5,2,2
302170,5,1463,1,13309,111,16,3,2,2
302171,3,227,2,10226,34,0,5,2,2
302172,38,21,2413,6805,42,98,3,1,2
302173,1,21,1,1,55,0,10,1,2
302174,9,21,727,4967,23,91,1,2,2
302175,5,414,1,19489,42,85,16,4,2
302176,5,117,34,1,42,101,14,4,2
302177,12,65,8,19490,23,112,11,4,2
302178,39,78,1,1,25,0,0,0,2
302179,45,86,35,1,0,25,0,0,2
302180,5,26,1,17639,0,96,9,1,2
302181,9,9,4,1,4,0,0,0,2
302182,9,9,4,781,0,0,0,0,2
302183,9,18,4,1,4,0,0,0,2
302184,77,0,0,1,4,84,0,0,2
302185,6,39,4,6197,4,0,1,1,2
302186,9,9,0,1,43,0,0,0,2
302187,5,5,1,3919,1,56,3,1,2
302188,9,385,4,19491,4,0,0,0,2
302189,9,39,22,19492,1,0,0,0,2
302190,6,53,4,10311,15,115,13,1,2
302191,2374,76,1,19493,12,106,11,6,2
302192,10,321,7,19494,2,108,12,5,2
302193,12,294,8,19495,6,127,14,4,2
302194,3,16,2,16363,6,0,3,5,2
302195,2420,21,19,19496,6,90,5,2,2
302196,5,4,1,1,7,9,11,1,2
302197,370,168,101,4630,6,102,5,2,2
302198,9,92,4,11039,21,0,9,4,2
302199,31,21,29,2344,21,72,12,2,2
302200,5,594,1,7337,21,0,3,5,2
302201,7,87,3,1,9,107,5,2,2
302202,22,18,882,1,20,40,0,0,2
302203,3,20,2,1,0,0,0,0,2
302204,5,9,1,19497,12,94,5,2,2
302205,47,71,2414,14469,15,98,7,5,2
302206,1,9,1,1,6,59,14,1,2
302207,2353,0,138,1,49,98,0,0,2
302208,1,9,1,1,6,103,0,0,2
302209,1298,798,14,19498,7,230,5,1,2
302210,7,18,3,1,15,30,0,0,2
302211,9,20,4,3837,0,0,11,4,2
302212,1,20,1,1,1,0,0,0,2
302213,1,0,1,1,4,107,0,0,2
302214,6,209,4,15975,0,0,0,0,2
302215,9,758,4,19499,5,91,0,0,2
302216,9,135,80,19500,1,0,0,0,2
302217,9,53,4,19501,0,90,0,0,2
302218,12,500,8,11928,1,0,5,5,2
302219,5,229,1,17659,1,105,11,4,2
302220,5,9,1,1,20,72,0,0,2
302221,9,251,4,19502,5,0,7,6,2
302222,9,136,4,19503,5,0,9,4,2
302223,250,9,1,1,2,0,0,0,2
302224,9,1632,4,19504,12,95,9,5,2
302225,1,9,1,1,6,0,10,3,2
302226,5,128,1,15541,6,80,1,4,2
302227,43,5,32,1,9,124,1,1,2
302228,3,0,2,19505,26,0,3,2,2
302229,3,0,2,8791,9,0,1,2,2
302230,10,5,1,1,0,0,0,0,2
302231,3,21,2,5327,1,120,5,5,2
302232,42,229,1,19506,1,91,13,2,2
302233,1,65,1,19507,1,107,11,5,2
302234,9,6,4,19508,5,95,12,4,2
302235,1,26,1,1,15,91,11,5,2
302236,9,21,4,19509,15,0,14,4,2
302237,9,251,4,3602,6,0,13,9,2
