item_id,performer_ids,style,medium,music_douban_score,music_douban_votes,publish_time,type
236041,84157,2,7,4,0,37,1
236042,84158,2,7,9,3,1,1
236043,84159,2,1,3,0,37,1
236044,84160,2,7,2,2,17,1
236045,84161,5,97,5,3,53,1
236046,84162,2,1,4,0,21,1
236047,84163,6,4,0,3,63,1
236048,84164,5,7,5,3,35,1
236049,84165,2,1,1,4,16,1
236050,84166,2,1,3,4,17,1
236051,84167,2,1,9,4,54,1
236052,84168,10,7,1,4,65,1
236053,84169,2,7,3,3,36,1
236054,84170,2,7,1,5,17,1
236055,84171,10,1,9,5,17,1
236056,84172,3,1,3,0,19,1
236057,84173,8,1,9,5,54,1
236058,84174,2,7,0,3,17,1
236059,84175,2,7,5,3,17,1
236060,84176,8,7,3,0,54,1
236061,84177,2,1,5,4,17,1
236062,84178,8,1,5,0,32,1
236063,84179,2,7,1,0,0,1
236064,84180,7,7,1,3,52,1
236065,84181,2,7,9,0,14,1
236066,84182,2,7,9,3,20,1
236067,84183,3,3,8,4,3,1
236068,84184,3,3,2,2,3,1
236069,84185,2,2,13,4,3,1
236070,84186,0,1,0,3,3,1
236071,84187,1,1,9,4,5,1
236072,84188,2,7,0,6,5,1
236073,84189,2,1,2,2,6,1
236074,84190,0,1,2,2,4,1
236075,84191,2,2,2,2,9,1
236076,84192,2,7,2,2,5,1
236077,84193,1,1,2,2,5,1
236078,84194,2,41,3,4,9,1
236079,84195,3,7,9,0,4,1
236080,84196,2,2,1,3,2,1
236081,84197,2,1,0,4,8,1
236082,84198,3,1,9,3,9,1
236083,84199,0,1,9,0,23,1
236084,84200,2,1,0,4,23,1
236085,84201,0,1,4,4,25,1
236086,84202,1,7,9,0,24,1
236087,84203,1,3,4,4,24,1
236088,84204,10,4,0,4,44,1
236089,84205,2,2,2,2,27,1
236090,84206,5,1,0,4,21,1
236091,84207,2,350,9,3,24,1
236092,84208,3,1,0,0,35,1
236093,84209,2,7,2,2,14,1
236094,84210,2,1,7,4,34,1
236095,84211,1,1,9,4,34,1
236096,84212,9,7,5,5,20,1
236097,84213,2,1,0,3,21,1
236098,84214,2,7,9,0,54,1
236099,8324,2,7,2,2,65,1
236100,84215,2,1,1,5,21,1
236101,84216,2,7,9,3,17,1
236102,84217,2,7,1,3,0,1
236103,84218,0,1,9,5,31,1
236104,84219,2,7,5,4,1,1
236105,84220,10,1,9,3,54,1
236106,84221,2,7,1,3,17,1
236107,84222,0,1,4,0,0,1
236108,84223,2,7,3,0,30,1
236109,84224,2,1,1,0,29,1
236110,84225,2,1,9,5,0,1
236111,84226,0,3,2,2,3,1
236112,84227,3,3,12,3,3,1
236113,84228,0,1,1,3,3,1
236114,84229,0,1,9,6,5,1
236115,84230,3,1,4,5,9,1
236116,84231,8,1,1,0,9,1
236117,84232,3,1,2,2,2,1
236118,84233,3,522,0,4,9,1
236119,84234,2,1,0,7,24,1
236120,84235,0,4,2,2,20,1
236121,84236,12,90,2,2,9,1
236122,84237,10,1,1,5,24,1
236123,84238,5,1,1,4,55,1
236124,84239,2,1,3,4,15,1
236125,84240,1,1,3,5,37,1
236126,84241,10,7,3,3,30,1
236127,84242,2,7,4,4,21,1
236128,84243,2,2,0,0,17,1
236129,84244,2,1,1,4,13,1
236130,84245,2,1,0,0,21,1
236131,84246,1,1,0,0,54,1
236132,84247,2,7,3,3,17,1
236133,84248,2,2,9,4,50,1
236134,84249,0,7,1,3,13,1
236135,84250,2,7,0,3,31,1
236136,84251,0,7,3,8,32,1
236137,84252,0,1,1,0,1,1
236138,84253,2,1,4,0,36,1
236139,84254,3,3,0,3,3,1
236140,84255,4,3,7,0,3,1
236141,84256,3,3,12,3,6,1
236142,84257,0,1,3,4,6,1
236143,84258,2,7,4,4,9,1
236144,84259,1,3,2,2,2,1
236145,84260,1,3,3,4,2,1
236146,84261,3,1,5,3,30,1
236147,84262,10,1,1,0,2,1
236148,84263,2,56,0,3,23,1
236149,84264,0,1,4,3,25,1
236150,84265,2,1,5,0,34,1
236151,84266,0,97,1,3,23,1
236152,84267,1,3,9,4,25,1
236153,84268,3,11,12,0,23,1
236154,84269,2,90,5,3,25,1
236155,84270,2,1,9,5,25,1
236156,84271,9,1,7,4,24,1
236157,84272,3,7,1,0,24,1
236158,84273,8,1,9,4,24,1
236159,84274,2,11,10,4,25,1
236160,84275,2,7,2,2,27,1
236161,84276,2,2,2,2,65,1
236162,84277,3,1,0,0,12,1
236163,84278,2,7,2,2,21,1
236164,84279,0,1,1,5,27,1
236165,84280,2,1,3,8,34,1
236166,84281,10,7,1,5,37,1
236167,84282,2,1,9,0,17,1
236168,84283,5,1,9,3,65,1
236169,84284,2,7,5,3,54,1
236170,84285,2,1,3,0,1,1
236171,84286,1,4,0,0,6,1
236172,84287,0,1,1,0,6,1
236173,84288,1,2,2,2,21,1
236174,84289,2,7,3,3,2,1
236175,84290,3,3,6,3,4,1
236176,84291,6,2,2,2,34,1
236177,84292,0,7,1,0,9,1
236178,84293,2,35,2,2,23,1
236179,84294,0,1,7,0,23,1
236180,84295,2,7,1,4,9,1
236181,84296,3,1,1,4,23,1
236182,84297,0,1,1,3,25,1
236183,84298,2,7,2,2,23,1
236184,84299,2,1,5,0,37,1
236185,84300,3,35,9,3,25,1
236186,84301,1,7,9,3,27,1
236187,84302,5,3,9,0,27,1
236188,84303,2,7,2,2,34,1
236189,84304,1,1,3,3,24,1
236190,84305,2,7,2,2,24,1
236191,84306,0,2,0,3,32,1
236192,84307,2,7,0,3,37,1
236193,84308,2,1,3,5,37,1
236194,84309,2,1,0,4,21,1
236195,84310,2,7,2,2,21,1
236196,84311,2,7,2,2,17,1
236197,84312,2,1,1,4,34,1
236198,84313,2,7,2,2,0,1
236199,84314,3,216,9,8,16,1
236200,84315,3,3,1,4,3,1
236201,84316,8,3,9,0,5,1
236202,84317,4,3,7,0,5,1
236203,84318,3,3,3,0,5,1
236204,84319,3,2,2,2,21,1
236205,84320,0,7,1,5,23,1
236206,84321,3,7,3,5,23,1
236207,84322,3,3,4,0,25,1
236208,84323,4,1,3,4,2,1
236209,84324,0,1,1,5,25,1
236210,84325,2,1,2,2,25,1
236211,84326,5,523,7,4,27,1
236212,84327,3,1,4,0,23,1
236213,84328,1,35,1,0,34,1
236214,84329,2,7,0,0,34,1
236215,84330,2,1,0,5,37,1
236216,84331,2,1,1,0,37,1
236217,84332,2,3,5,8,37,1
236218,84333,2,7,2,2,52,1
236219,84334,2,1,0,4,16,1
236220,84335,2,7,5,3,21,1
236221,84336,2,7,2,2,0,1
236222,84337,0,296,5,0,29,1
236223,84338,2,97,1,0,57,1
236224,84339,2,11,3,8,21,1
236225,84340,2,524,0,3,30,1
236226,84341,2,14,0,5,29,1
236227,84342,2,7,0,0,17,1
236228,84343,0,7,0,5,51,1
236229,84344,2,7,3,3,36,1
236230,84345,3,1,0,5,13,1
236231,84346,2,1,2,2,65,1
236232,84347,2,1,5,0,65,1
236233,84348,0,296,5,0,13,1
236234,84349,3,2,3,3,6,1
236235,84350,0,3,3,0,6,1
236236,84351,10,7,2,2,4,1
236237,84352,0,2,2,2,17,1
236238,84353,3,3,3,3,6,1
236239,84354,3,3,6,0,6,1
236240,84355,3,7,6,3,6,1
236241,84356,0,35,9,3,25,1
236242,84357,1,3,9,0,9,1
236243,84358,2,1,4,4,24,1
236244,84359,1,3,2,2,24,1
236245,84360,2,3,4,3,25,1
236246,84361,2,7,12,3,34,1
236247,84362,2,1,2,2,0,1
236248,84363,2,3,9,5,37,1
236249,84364,3,1,2,2,0,1
236250,84365,2,2,6,4,37,1
236251,84366,2,7,2,2,30,1
236252,84367,8,1,3,0,21,1
236253,84368,0,1,5,0,29,1
236254,84369,2,7,2,2,14,1
236255,84370,2,1,5,3,40,1
236256,84371,2,7,1,4,1,1
236257,84372,2,525,2,2,65,1
236258,84373,2,0,0,0,29,1
236259,84374,2,7,1,3,14,1
236260,84375,2,1,1,3,36,1
236261,84376,3,1,0,0,65,1
236262,84377,2,2,2,2,5,1
236263,84378,5,1,2,2,3,1
236264,84379,5,2,2,2,3,1
236265,84380,3,3,1,3,4,1
236266,84381,3,3,1,5,6,1
236267,84382,3,3,1,0,6,1
236268,84383,2,7,2,2,2,1
236269,84384,5,2,2,2,4,1
236270,84385,0,3,2,2,6,1
236271,84386,2,3,2,2,25,1
236272,84387,3,1,3,8,27,1
236273,84388,2,1,7,3,27,1
236274,84389,2,1,1,0,27,1
236275,84390,2,3,3,0,34,1
236276,84391,0,1,5,5,37,1
236277,8324,2,7,2,2,17,1
236278,84392,2,0,9,3,8,1
236279,84393,2,2,0,6,31,1
236280,84394,2,7,0,7,21,1
236281,84395,6,1,0,0,21,1
236282,84396,3,1,4,3,38,1
236283,84397,0,7,3,8,21,1
236284,84398,10,1,9,8,54,1
236285,84399,3,1,0,8,1,1
236286,84400,0,7,5,5,18,1
236287,84401,2,7,0,0,54,1
236288,84402,2,202,3,3,0,1
236289,84403,2,2,9,4,3,1
236290,84404,0,3,6,3,5,1
236291,84405,2,3,3,0,6,1
236292,84406,5,1,2,2,3,1
236293,84407,2,3,4,3,5,1
236294,84408,8,1,0,0,2,1
236295,84409,2,1,1,0,2,1
236296,84410,2,1,0,3,27,1
236297,84411,3,3,1,8,37,1
236298,84412,3,1,9,0,29,1
236299,84413,3,322,0,3,39,1
236300,84414,2,7,9,3,17,1
236301,84415,8,1,0,0,17,1
236302,84416,2,7,1,3,16,1
236303,84417,2,7,9,0,14,1
236304,84418,3,1,0,8,1,1
236305,84419,2,7,9,5,30,1
236306,84420,2,7,5,8,0,1
236307,84421,0,7,0,5,36,1
236308,84422,1,7,1,8,20,1
236309,84423,2,7,1,3,30,1
236310,84424,0,7,9,8,29,1
236311,84425,5,3,2,2,3,1
236312,84426,0,1,1,0,6,1
236313,84427,4,3,4,4,3,1
236314,84428,7,3,9,4,3,1
236315,84429,2,1,0,0,4,1
236316,84430,2,2,3,3,4,1
236317,84431,2,1,3,4,6,1
236318,84432,9,7,3,0,4,1
236319,84433,2,3,4,3,2,1
236320,84434,3,3,1,0,24,1
236321,84435,2,3,0,4,27,1
236322,84436,2,1,1,3,27,1
236323,84437,1,1,9,0,27,1
236324,84438,1,1,9,3,24,1
236325,84439,2,2,0,3,65,1
236326,84440,5,7,10,4,34,1
236327,8324,2,2,9,4,65,1
236328,84441,2,1,9,0,34,1
236329,84442,12,3,0,3,34,1
236330,84443,0,1,1,0,37,1
236331,84444,0,526,0,5,37,1
236332,84445,2,7,0,5,21,1
236333,84446,1,1,9,7,37,1
236334,84447,9,1,9,8,17,1
236335,84448,1,7,1,8,17,1
236336,84449,2,7,0,3,54,1
236337,84450,2,1,0,5,36,1
236338,84451,5,7,2,2,8,1
236339,84452,8,7,9,3,18,1
236340,84453,2,7,3,0,36,1
236341,84454,5,1,2,2,3,1
236342,84455,10,3,9,3,3,1
236343,84456,3,3,1,4,3,1
236344,84457,3,2,2,2,2,1
236345,84458,8,3,9,0,5,1
236346,84459,3,14,4,3,6,1
236347,84460,3,1,9,3,3,1
236348,84461,2,3,4,4,4,1
236349,84462,2,3,0,0,9,1
236350,84463,2,1,1,3,4,1
236351,84464,3,3,13,5,4,1
236352,84465,3,3,0,7,9,1
236353,84466,0,2,2,2,29,1
236354,84467,8,3,2,2,9,1
236355,84468,3,1,1,5,23,1
236356,84469,2,7,2,2,23,1
236357,84470,6,1,2,2,13,1
236358,84471,2,7,3,0,25,1
236359,84472,8,2,0,0,24,1
236360,84473,0,4,5,4,21,1
236361,84474,3,1,9,8,27,1
236362,84475,11,1,2,2,54,1
236363,84476,3,1,3,3,30,1
236364,84477,2,1,3,8,34,1
236365,84478,2,7,3,4,34,1
236366,84479,2,7,2,2,17,1
236367,84480,2,7,0,5,34,1
236368,84481,2,2,0,4,29,1
236369,84482,2,7,2,2,0,1
236370,84483,2,1,3,5,37,1
236371,84484,0,7,9,3,0,1
236372,8324,2,7,1,3,17,1
236373,84485,2,1,9,3,65,1
236374,84486,2,7,1,4,17,1
236375,84487,6,1,5,5,22,1
236376,84488,2,7,1,0,1,1
236377,84489,6,7,1,3,13,1
236378,84490,2,7,2,2,21,1
236379,84491,2,1,1,3,65,1
236380,84492,2,7,6,4,1,1
236381,84493,6,4,9,4,46,1
236382,84494,13,1,9,5,17,1
236383,84495,7,7,5,5,39,1
236384,84496,2,2,1,4,65,1
236385,84497,1,1,1,5,54,1
236386,84498,2,7,4,4,8,1
236387,84499,2,7,9,5,36,1
236388,84500,3,7,0,5,8,1
236389,84501,6,7,9,3,65,1
236390,84502,14,7,9,3,65,1
236391,84503,5,1,0,5,38,1
236392,84504,6,4,5,3,3,1
236393,84505,6,3,1,4,3,1
236394,84506,2,7,0,4,23,1
236395,84507,1,3,2,2,4,1
236396,84508,1,1,3,4,27,1
236397,84509,11,2,5,5,34,1
236398,84510,3,7,0,0,37,1
236399,84511,2,2,9,4,29,1
236400,84512,2,11,0,5,34,1
236401,84513,2,35,9,4,0,1
236402,84514,2,1,0,5,34,1
236403,84515,2,1,9,0,65,1
236404,84516,2,1,9,6,14,1
236405,84517,6,4,1,3,45,1
236406,84518,2,7,9,4,37,1
236407,84519,2,14,5,0,36,1
236408,84520,2,95,9,3,31,1
236409,84521,2,2,9,4,29,1
236410,84522,2,4,1,4,0,1
236411,84523,3,1,3,5,37,1
236412,84524,2,7,9,4,14,1
236413,84525,2,14,3,3,65,1
236414,84526,2,7,2,2,30,1
236415,84527,2,1,3,5,14,1
236416,84528,3,7,1,7,37,1
236417,84529,3,1,4,0,44,1
236418,8324,2,7,9,0,21,1
236419,84530,2,1,6,0,17,1
236420,84531,2,1,1,5,17,1
236421,84532,2,7,2,2,29,1
236422,84533,8,1,9,5,17,1
236423,84534,2,2,9,0,16,1
236424,84535,3,7,1,5,17,1
236425,84536,3,1,5,4,17,1
236426,84537,6,4,1,3,7,1
236427,84538,2,1,4,4,54,1
236428,84539,2,4,0,3,65,1
236429,84540,2,7,1,0,30,1
236430,84541,5,7,0,4,29,1
236431,84542,2,7,1,0,57,1
236432,84543,2,7,0,5,20,1
236433,84544,2,1,1,5,54,1
236434,84545,0,7,1,5,1,1
236435,84546,2,1,3,5,0,1
236436,84547,9,1,5,8,31,1
236437,84548,4,3,12,0,3,1
236438,84549,0,1,4,3,3,1
236439,84550,1,3,1,3,4,1
236440,84551,4,3,4,4,6,1
236441,84552,2,1,3,4,9,1
236442,84553,2,7,2,2,25,1
236443,84554,0,1,4,0,4,1
236444,84555,3,3,0,8,9,1
236445,84556,2,7,2,2,65,1
236446,84557,3,1,1,0,42,1
236447,84558,4,3,3,4,25,1
236448,84559,1,1,9,5,24,1
236449,84560,1,1,1,0,25,1
236450,84561,2,3,2,2,27,1
236451,84562,3,1,9,8,34,1
236452,84563,2,1,9,3,0,1
236453,84564,2,1,3,5,34,1
236454,84565,2,7,0,3,1,1
236455,84566,8,1,1,7,21,1
236456,84567,3,1,9,5,21,1
236457,84568,2,7,9,6,21,1
236458,84569,2,35,0,0,21,1
236459,84570,2,7,0,0,54,1
236460,84571,0,7,9,0,13,1
236461,84572,8,2,2,2,3,1
236462,84573,2,1,2,2,3,1
236463,84574,2,1,2,2,3,1
236464,84575,6,2,2,2,31,1
236465,84576,0,1,4,3,6,1
236466,84577,8,2,4,6,5,1
236467,84578,4,3,7,4,3,1
236468,84579,9,3,5,4,6,1
236469,84580,3,3,4,3,4,1
236470,84581,2,1,3,4,6,1
236471,84582,4,2,0,3,9,1
236472,84583,3,1,1,4,18,1
236473,84584,5,7,4,6,4,1
236474,84585,3,7,9,3,2,1
236475,84586,0,7,3,0,9,1
236476,84587,2,7,2,2,2,1
236477,84588,5,1,4,6,2,1
236478,84589,2,7,2,2,44,1
236479,84590,2,3,3,3,9,1
236480,84591,1,3,1,5,23,1
236481,84592,5,14,2,2,17,1
236482,84593,3,7,3,0,24,1
236483,84594,1,1,10,4,30,1
236484,84595,2,7,0,3,17,1
236485,84596,2,7,2,2,37,1
236486,84597,2,7,2,2,16,1
236487,84598,2,205,2,2,65,1
236488,84599,2,7,2,2,38,1
236489,84600,2,7,2,2,21,1
236490,84601,2,257,2,2,65,1
236491,84602,2,257,2,2,65,1
236492,84603,10,1,0,5,44,1
236493,84604,2,7,0,4,0,1
236494,84605,5,7,10,4,65,1
236495,84606,0,7,9,3,38,1
236496,84607,2,1,4,3,29,1
236497,84608,3,1,9,5,16,1
236498,84609,2,1,9,5,0,1
236499,84610,0,7,9,5,16,1
236500,84611,2,1,2,2,3,1
236501,84612,3,3,3,0,4,1
236502,84613,2,3,7,3,5,1
236503,84614,9,4,9,3,2,1
236504,84615,3,1,7,3,4,1
236505,84616,1,1,0,0,2,1
236506,84617,2,7,2,2,2,1
236507,84618,1,3,7,5,23,1
236508,84619,2,7,2,2,65,1
236509,84620,2,7,2,2,34,1
236510,84621,8,1,2,2,25,1
236511,84622,5,14,2,2,25,1
236512,84623,10,7,1,0,9,1
236513,84624,0,7,3,5,25,1
236514,84625,5,7,2,2,18,1
236515,84626,3,1,9,3,27,1
236516,84627,2,1,2,2,36,1
236517,84628,2,1,9,3,34,1
236518,84629,9,4,5,3,66,1
236519,84630,3,1,3,0,34,1
236520,84631,2,7,2,2,37,1
236521,84632,2,7,2,2,17,1
236522,84633,5,7,10,3,37,1
236523,84634,2,7,5,4,30,1
236524,84635,2,1,1,0,21,1
236525,84636,2,7,0,3,1,1
236526,84637,2,1,9,0,54,1
236527,84638,8,1,9,0,20,1
236528,84639,2,7,0,4,54,1
236529,84640,2,7,5,4,39,1
236530,84641,5,7,0,0,44,1
236531,84642,5,7,5,4,51,1
236532,84643,2,7,2,2,54,1
236533,84644,5,7,10,3,1,1
236534,84645,2,7,0,3,30,1
236535,84646,5,1,10,3,54,1
236536,84647,2,7,9,3,36,1
236537,84648,3,1,9,7,1,1
236538,84649,5,7,9,4,36,1
236539,84650,2,7,9,3,1,1
236540,84651,0,7,9,5,36,1
236541,84652,0,3,2,2,3,1
236542,84653,0,4,2,2,24,1
236543,84654,2,1,2,2,3,1
236544,84655,3,1,0,5,2,1
236545,84656,5,2,2,2,23,1
236546,84657,2,7,2,2,9,1
236547,84658,3,4,9,0,6,1
236548,84659,2,1,2,2,14,1
236549,84660,3,3,3,0,9,1
236550,84661,8,4,0,0,2,1
236551,84662,0,3,1,0,9,1
236552,84663,2,7,2,2,65,1
236553,84664,2,7,0,5,24,1
236554,84665,2,2,9,0,24,1
236555,84666,8,1,10,4,54,1
236556,8324,2,111,2,2,54,1
236557,84667,2,7,1,4,17,1
236558,84668,2,1,0,3,21,1
236559,84669,2,7,0,0,17,1
236560,84670,2,1,9,5,17,1
236561,84671,0,7,9,7,17,1
236562,84672,5,1,5,0,1,1
236563,84673,1,7,3,0,17,1
236564,84674,3,11,9,8,17,1
236565,84675,2,1,4,0,29,1
236566,84676,2,7,5,4,32,1
236567,84677,2,7,9,4,38,1
236568,84678,2,7,9,0,14,1
236569,84679,3,1,1,0,32,1
236570,84680,2,1,9,0,54,1
236571,84681,2,1,1,5,36,1
236572,84682,3,7,9,8,36,1
236573,84683,2,7,9,8,36,1
236574,84684,5,3,2,2,6,1
236575,84685,5,1,2,2,6,1
236576,84686,5,3,2,2,6,1
236577,84687,3,3,3,4,5,1
236578,84688,5,3,2,2,6,1
236579,84689,12,3,2,2,6,1
236580,84690,6,1,2,2,6,1
236581,84691,5,3,2,2,6,1
236582,84692,5,3,2,2,6,1
236583,84693,3,1,2,2,5,1
236584,84694,3,3,3,3,4,1
236585,84695,2,7,1,6,65,1
236586,84696,0,3,2,2,9,1
236587,84697,0,3,7,3,9,1
236588,84698,1,3,3,4,4,1
236589,84699,2,7,2,2,24,1
236590,84700,0,2,9,3,23,1
236591,84701,3,7,3,8,9,1
236592,84702,10,2,4,4,2,1
236593,84703,0,3,0,5,9,1
236594,84704,2,7,3,3,23,1
236595,84705,2,2,0,6,54,1
236596,8324,2,7,2,2,34,1
236597,84706,1,7,9,3,25,1
236598,84707,5,1,0,4,21,1
236599,84708,2,1,0,4,32,1
236600,84709,12,1,4,4,24,1
236601,84710,5,7,9,4,27,1
236602,84711,4,1,9,3,27,1
236603,84712,2,1,9,6,37,1
236604,84713,3,1,0,5,14,1
236605,84714,2,35,0,5,37,1
236606,84715,3,0,9,4,55,1
236607,84716,2,1,0,3,14,1
236608,84717,1,1,9,0,54,1
236609,84718,1,7,9,0,37,1
236610,84719,2,7,9,3,21,1
236611,84720,2,7,1,4,66,1
236612,84721,2,1,0,3,36,1
236613,84722,2,7,2,2,16,1
236614,84723,5,7,0,3,51,1
236615,84724,2,1,7,3,21,1
236616,84725,2,1,9,5,21,1
236617,84726,2,1,4,0,21,1
236618,84727,2,1,3,3,17,1
236619,84728,8,7,0,4,36,1
236620,84729,2,7,9,3,36,1
236621,84730,2,7,2,2,30,1
236622,84731,2,7,1,0,1,1
236623,84732,1,7,1,5,52,1
236624,84733,2,7,0,5,54,1
236625,84734,2,1,0,0,44,1
236626,84735,5,7,0,3,0,1
236627,84736,2,1,0,8,14,1
236628,84737,2,7,5,3,31,1
236629,84738,3,1,3,0,13,1
236630,84739,5,3,2,2,3,1
236631,84740,5,3,2,2,6,1
236632,84741,5,3,2,2,6,1
236633,84742,5,3,2,2,6,1
236634,84743,5,3,2,2,6,1
236635,84744,6,1,2,2,6,1
236636,84745,6,3,2,2,3,1
236637,84746,3,3,12,0,5,1
236638,84747,5,3,2,2,6,1
236639,84748,0,4,1,0,2,1
236640,84749,3,3,3,5,6,1
236641,84750,0,2,2,2,9,1
236642,84751,3,3,2,2,5,1
236643,84752,5,1,2,2,4,1
236644,84753,2,7,2,2,38,1
236645,84754,2,3,3,3,24,1
236646,84755,2,1,1,7,21,1
236647,84756,2,7,1,4,20,1
236648,84757,2,1,5,5,21,1
236649,84758,2,7,2,2,29,1
236650,84759,2,7,5,3,14,1
236651,84760,2,7,1,4,21,1
236652,84761,2,1,3,0,17,1
236653,84762,2,7,4,4,54,1
236654,84763,3,1,9,5,54,1
236655,84764,2,7,9,3,44,1
236656,84765,5,3,2,2,6,1
236657,84766,3,3,2,2,3,1
236658,84767,0,1,7,3,3,1
236659,84768,5,3,2,2,6,1
236660,84769,1,3,4,0,6,1
236661,84770,5,2,2,2,4,1
236662,84771,5,2,2,2,29,1
236663,84772,8,3,7,4,9,1
236664,84773,1,1,9,0,9,1
236665,84774,2,7,1,3,23,1
236666,84775,2,1,2,2,44,1
236667,84776,2,1,3,6,36,1
236668,84777,0,7,3,5,27,1
236669,84778,2,1,9,4,51,1
236670,84779,2,7,5,0,38,1
236671,84780,2,7,9,5,37,1
236672,84781,2,1,3,3,14,1
236673,84782,2,1,2,2,29,1
236674,84783,10,83,3,5,27,1
236675,84784,2,7,2,2,44,1
236676,84785,0,1,9,3,38,1
236677,84786,2,1,2,2,54,1
236678,84787,2,1,4,3,17,1
236679,84788,2,1,0,0,65,1
236680,84789,3,1,3,0,29,1
236681,84790,2,1,2,2,65,1
236682,84791,2,1,0,0,36,1
236683,84792,2,7,3,4,13,1
236684,84793,5,1,2,2,3,1
236685,84794,5,1,2,2,3,1
236686,84795,5,1,2,2,3,1
236687,84796,5,1,2,2,3,1
236688,84797,0,3,3,0,3,1
236689,84798,5,1,2,2,3,1
236690,84799,2,2,2,2,3,1
236691,84800,5,3,2,2,3,1
236692,84801,5,1,2,2,6,1
236693,84802,5,3,2,2,4,1
236694,84803,10,3,2,2,5,1
236695,84804,2,7,2,2,2,1
236696,84805,4,3,0,0,23,1
236697,84806,1,3,9,0,25,1
236698,84807,4,3,9,4,25,1
236699,84808,4,3,1,3,25,1
236700,84809,2,7,3,5,24,1
236701,84810,2,1,4,8,24,1
236702,84811,4,3,1,0,24,1
236703,84812,3,1,3,7,24,1
236704,84813,4,3,9,0,24,1
236705,84814,4,1,3,4,27,1
236706,84815,4,7,4,5,27,1
236707,84816,5,1,2,2,34,1
236708,84817,2,1,3,7,34,1
236709,84818,3,1,2,2,17,1
236710,84819,2,7,2,2,32,1
236711,84820,2,2,0,0,52,1
236712,84821,3,1,1,5,17,1
236713,84822,2,1,9,0,21,1
236714,84823,2,7,0,4,20,1
236715,84824,9,1,1,0,54,1
236716,84825,1,7,1,3,13,1
236717,84826,2,7,2,2,38,1
236718,84827,2,1,9,5,51,1
236719,84828,5,1,2,2,3,1
236720,84829,2,2,2,2,3,1
236721,84830,5,1,2,2,3,1
236722,84831,4,3,4,3,5,1
236723,84832,9,2,3,3,4,1
236724,84833,2,115,0,4,2,1
236725,84834,2,2,9,0,4,1
236726,84835,4,3,3,3,23,1
236727,84836,4,3,1,3,25,1
236728,84837,8,3,0,8,25,1
236729,84838,2,7,2,2,24,1
236730,84839,0,1,7,4,24,1
236731,84840,5,7,2,2,34,1
236732,84841,3,3,9,5,34,1
236733,8324,2,7,1,3,36,1
236734,84842,0,7,1,4,34,1
236735,84843,2,14,2,2,65,1
236736,84844,3,1,5,3,29,1
236737,84845,0,3,9,0,34,1
236738,84846,2,7,2,2,14,1
236739,84847,2,7,2,2,16,1
236740,84848,2,7,0,6,21,1
236741,84849,2,1,0,5,34,1
236742,84850,5,7,9,4,38,1
236743,84851,2,1,3,3,21,1
236744,84852,2,7,1,4,0,1
236745,84853,3,1,3,5,17,1
236746,84854,2,7,2,2,1,1
236747,84855,5,7,9,3,36,1
236748,84856,2,7,1,4,14,1
236749,84857,2,1,9,0,17,1
236750,84858,5,1,5,3,1,1
236751,84859,2,83,0,5,0,1
236752,8324,2,293,2,2,65,1
236753,84860,2,2,2,2,3,1
236754,84861,13,2,2,2,6,1
236755,84862,5,1,2,2,13,1
236756,84863,3,7,3,0,2,1
236757,84864,2,1,3,3,2,1
236758,84865,2,1,0,4,2,1
236759,84866,2,7,2,2,23,1
236760,84867,2,1,1,3,2,1
236761,84868,8,1,9,0,2,1
236762,84869,2,2,2,2,27,1
236763,84870,2,3,3,3,23,1
236764,84871,5,7,9,6,25,1
236765,84872,5,7,9,4,23,1
236766,84873,0,1,9,5,27,1
236767,84874,3,1,0,0,54,1
236768,84875,12,1,2,2,16,1
236769,84876,8,95,2,2,65,1
236770,84877,1,2,9,4,27,1
236771,84878,9,2,0,3,37,1
236772,84879,2,7,4,4,24,1
236773,84880,6,1,9,5,27,1
236774,84881,0,7,3,5,27,1
236775,84882,2,1,2,2,1,1
236776,84883,0,3,9,5,27,1
236777,84884,5,1,5,3,34,1
236778,84885,2,3,9,5,34,1
236779,84886,1,1,0,4,37,1
236780,84887,2,7,2,2,37,1
236781,84888,2,7,1,4,34,1
236782,84889,2,1,0,4,17,1
236783,84890,9,3,0,5,34,1
236784,84891,2,35,0,3,34,1
236785,84892,2,2,9,3,65,1
236786,84893,2,1,2,2,29,1
236787,84894,2,2,2,2,37,1
236788,84895,2,2,2,2,54,1
236789,8324,2,7,2,2,17,1
236790,84896,5,7,2,2,29,1
236791,84897,2,7,0,4,17,1
236792,84898,2,7,3,4,17,1
236793,84899,2,7,0,8,21,1
236794,84900,2,10,1,0,17,1
236795,84901,2,7,4,0,17,1
236796,84902,2,2,2,2,17,1
236797,84903,2,1,9,0,54,1
236798,84904,1,1,1,5,17,1
236799,84905,2,7,1,3,0,1
236800,84906,5,1,0,4,0,1
236801,84907,2,14,5,8,17,1
236802,84908,2,1,4,0,17,1
236803,84909,2,7,9,8,17,1
236804,84910,2,7,0,0,54,1
236805,84911,2,7,2,2,20,1
236806,84912,2,7,9,4,44,1
236807,84913,0,1,5,8,30,1
236808,84914,10,7,1,3,1,1
236809,84915,3,203,9,8,36,1
236810,84916,3,7,9,8,54,1
236811,84917,2,1,9,7,54,1
236812,84918,2,7,0,0,29,1
236813,84919,2,7,1,3,1,1
236814,84920,3,7,1,5,16,1
236815,84921,5,1,2,2,3,1
