user_id,movie_num,music_num,book_num,sign_up_date
10437,12,8,-1, 2012-05-09
30854,1249,394,1497, 2009-09-16
14971,532,60,18, 2010-01-02
12528,135,7,3, 2011-06-15
6469,600,106,95, 2010-10-16
16288,280,48,167, 2008-03-07
21928,326,66,3, 2017-08-19
15383,109,44,19, 2010-08-30
11755,1695,124,1691, 2008-10-07
13239,766,89,90, 2008-05-16
12773,110,32,34, 2008-08-12
29959,22,-1,3, 2009-02-02
9839,177,38,5, 2007-12-29
2178,344,100,55, 2009-09-14
17452,486,241,233, 2008-05-18
1845,305,88,37, 2009-06-24
18367,949,165,48, 2013-04-29
9804,1246,751,2649, 2007-12-31
20139,826,208,249, 2008-07-13
8929,438,65,84, 2009-10-07
8604,971,96,28, 2011-12-14
10260,894,236,496, 2010-07-01
12574,265,25,205, 2008-12-26
5655,832,617,748, 2018-07-25
660,232,86,32, 2016-01-03
23438,47,125,-1, 2007-01-30
9697,286,21,656, 2006-11-26
3134,302,129,6, 2013-10-21
13959,506,61,666, 2011-08-02
30369,18,1,3, 2017-11-21
29744,1015,299,171, 2009-02-23
4092,581,37,102, 2009-01-01
16240,837,263,99, 2013-07-11
33414,51,3,-1, 2018-07-16
33769,33,1,1, 2015-07-03
21428,1075,167,39, 2011-04-15
10153,149,17,26, 2013-01-14
33373,6,-1,-1, 2017-12-04
33465,231,1,1, 2012-03-24
6773,1270,236,5842, 2010-01-11
26148,900,68,21, 2010-08-27
7433,309,22,16, 2009-11-26
30975,57,205,44, 2011-06-22
4438,270,76,22, 2016-02-18
6930,694,4,-1, 2015-11-23
5912,992,89,102, 2013-06-22
30078,812,36,3, 2011-01-22
6935,59,3,-1, 2012-01-24
943,17,137,1, 2015-07-20
20683,812,84,-1, 2014-11-13
177,132,14,11, 2016-06-02
8018,624,15,97, 2011-03-27
3597,55,21,5, 2006-12-24
4470,517,276,4, 2007-04-15
4439,335,113,8, 2009-08-21
10619,442,29,163, 2009-11-28
21965,464,20,557, 2008-07-21
22185,10,4,-1, 2011-12-03
18880,211,69,1, 2011-01-05
25315,101,148,50, 2008-04-12
24385,152,181,47, 2009-03-27
7005,161,43,48, 2006-12-30
25677,1103,75,184, 2013-01-17
28955,438,381,115, 2007-08-24
1053,260,89,4, 2007-03-18
26506,2282,359,139, 2009-07-20
17379,183,181,74, 2010-03-21
1574,44,4,185, 2010-09-01
16474,827,86,302, 2011-08-10
29092,1255,223,101, 2006-02-05
8700,3141,4,13, 2005-08-23
7508,738,20,4, 2010-08-25
20356,314,291,456, 2010-03-16
31069,1776,787,202, 2008-03-01
6598,108,149,9, 2007-07-13
30705,12,-1,3, 2015-06-27
31000,719,7,34, 2013-06-10
12378,22,205,2, 2019-08-29
10201,212,450,56, 2006-04-13
25384,461,173,9, 2006-07-15
16317,1536,107,46, 2008-06-08
17571,18,8,17, 2009-05-21
31195,3374,758,9, 2010-10-19
18441,84,503,12, 2008-11-24
33173,133,-1,-1, 2009-04-18
19325,746,282,3, 2011-12-17
30885,490,749,16, 2011-09-18
17467,438,317,756, 2009-02-10
3103,1388,82,33, 2014-04-07
31372,30,1,17, 2017-06-17
21896,31,2,-1, 2010-09-02
7221,117,8,13, 2011-12-11
33741,441,16,1, 2018-02-19
12367,817,48,983, 2011-02-28
12488,1078,606,182, 2011-01-29
11664,380,10,364, 2008-08-01
24682,13,8,-1, 2016-08-06
6391,80,152,45, 2007-01-06
5744,471,112,1166, 2009-10-11
5327,106,362,124, 2013-08-16
25015,962,141,1624, 2008-09-14
29270,1615,5063,41, 2011-06-13
416,621,33,-1, 2011-02-01
33412,2,1,-1, 2017-10-19
5561,426,242,12, 2011-03-05
14850,603,143,162, 2011-01-09
29591,306,38,23, 2013-06-21
19184,969,74,343, 2008-11-14
3072,159,29,43, 2017-05-27
13591,409,155,156, 2013-05-29
12490,266,241,18, 2009-11-15
5715,273,359,5, 2008-04-05
10402,1203,140,122, 2010-12-12
6140,732,169,2, 2015-03-29
10453,371,16,9, 2005-07-14
14932,467,43,107, 2008-04-25
2878,2,8,112, 2009-08-27
400,728,185,306, 2008-09-27
29525,1331,1303,34, 2006-12-20
24079,5,42,406, 2010-05-29
15828,581,4,622, 2011-02-14
17276,510,67,47, 2014-08-31
7466,545,28,4, 2007-04-07
9055,796,45,-1, 2012-01-22
20128,740,239,2359, 2007-04-10
12988,564,433,795, 2010-01-20
11092,153,16,331, 2010-11-21
16376,996,217,903, 2007-02-24
510,70,11,1, 2019-12-11
733,398,338,-1, 2008-03-22
9153,294,36,230, 2008-07-29
5949,389,701,35, 2010-06-08
10611,130,2,3, 2019-12-16
5301,68,107,-1, 2011-05-09
3316,1522,389,884, 2007-02-19
10258,12,125,-1, 2010-06-01
29747,35,1,4, 2009-12-20
16429,368,107,243,
14005,2272,236,680, 2010-12-08
30887,2326,193,153, 2015-08-16
25716,95,13,36, 2011-12-08
24761,138,10,14, 2015-10-18
17382,1120,293,445, 2010-08-02
30191,-1,2,4, 2011-01-16
10114,1235,98,56, 2012-10-06
4574,185,3,47, 2011-01-14
22777,1090,589,310, 2006-08-03
2250,343,129,-1, 2015-06-22
17505,139,86,82, 2009-01-10
2311,3409,810,70, 2008-07-06
29963,35,255,2, 2013-02-18
18312,947,342,1, 2017-03-25
30258,439,547,60, 2017-10-28
24922,500,284,85, 2007-02-06
29443,522,160,504, 2012-12-19
8543,735,551,244, 2010-01-05
33328,361,-1,-1, 2017-07-19
22924,792,75,7, 2010-06-14
30565,1879,5166,2988, 2011-03-17
16074,640,275,111, 2012-07-10
30559,327,53,242, 2006-08-03
11738,2871,133,8, 2011-01-21
17722,679,374,233, 2010-07-20
30715,815,138,43, 2012-02-06
2840,37,109,12, 2010-01-02
10617,1821,1545,1009, 2007-10-22
24017,237,98,215, 2008-12-27
6208,493,7,30, 2013-07-04
10828,279,25,1, 2016-11-19
23500,453,33,4, 2008-10-11
21852,987,9,-1, 2008-03-11
512,453,70,29, 2005-08-30
22926,1112,25,1, 2016-04-03
14857,346,23,2, 2010-09-09
7183,2057,340,319, 2014-10-03
22981,292,239,122, 2010-09-01
24134,153,95,59, 2016-09-04
25258,256,45,214, 2008-03-09
30706,320,1,299, 2010-07-07
21152,1806,152,3421, 2009-11-09
1167,1103,138,123, 2018-01-16
25575,1146,45,465, 2013-02-22
15320,773,287,64, 2009-09-28
21904,132,109,74, 2007-04-03
3034,689,356,253, 2008-06-09
11977,42,43,23, 2016-03-14
3591,1393,1228,451, 2009-12-12
25707,1332,381,294, 2006-07-28
33663,426,8,-1, 2016-01-18
14713,999,496,2, 2009-11-15
14072,1110,112,43, 2014-11-29
9567,2845,58,111, 2014-05-26
26025,492,80,27, 2016-02-14
1261,925,415,7, 2006-08-20
12696,222,21,100, 2013-07-11
29550,122,21,19, 2019-01-12
14049,2216,337,177, 2008-01-26
29496,217,144,58, 2010-11-29
1160,13,3,1, 2015-07-08
6913,567,596,29, 2008-04-12
11945,-1,12,-1, 2019-05-10
11945,-1,12,-1, 2019-05-10
21204,731,374,189, 2012-03-22
20280,2935,155,1488, 2007-03-09
1028,55,7,5, 2008-03-10
10676,40,5,2, 2011-07-15
431,588,61,544, 2010-08-21
18432,1098,40,15, 2012-06-09
16670,225,104,192, 2007-08-28
31325,201,-1,2, 2014-11-01
29590,1765,148,1209, 2007-11-07
5003,2377,590,117, 2008-01-14
29226,2755,1720,328, 2009-03-01
20246,106,3,-1, 2016-08-01
3138,595,35,106, 2009-04-25
17866,587,84,58, 2009-06-19
7237,5,7,1, 2009-08-19
20963,1018,396,424, 2008-11-22
1782,466,71,1631, 2010-07-02
8550,1208,30,75, 2010-11-20
10428,320,137,-1, 2018-10-24
30643,497,12,2, 2009-11-19
16037,250,27,25, 2006-12-07
33417,328,90,-1, 2011-03-24
10830,146,9,511, 2009-05-15
1424,297,161,-1, 2011-03-15
29862,66,45,13, 2008-06-20
1453,983,315,861, 2013-07-26
29723,196,23,13, 2008-12-10
3074,1480,111,173, 2011-07-01
1033,492,604,5, 2009-05-26
6453,1616,256,478, 2007-02-18
23687,1373,53,226, 2007-03-07
11632,196,479,4967, 2007-01-16
6852,600,71,7, 2009-07-12
25170,38,66,8, 2006-12-26
9241,211,49,-1, 2016-11-01
30353,2102,101,161, 2008-04-07
7379,150,26,30, 2007-11-27
4736,599,327,50, 2012-12-01
25033,57,8,10, 2018-05-02
2439,1612,537,9159, 2006-12-19
30005,30,9,3, 2009-07-01
2804,-1,7,16, 2010-04-17
11694,1504,188,51, 2009-01-30
3730,140,61,2, 2016-12-05
30360,895,704,853, 2011-12-25
30793,336,1,8, 2018-03-09
6849,19,17,1, 2010-09-10
10118,898,173,282, 2008-05-31
3711,1169,130,317, 2007-02-10
33280,11,-1,-1, 2015-11-30
8839,383,142,567, 2006-05-27
33938,372,-1,-1, 2018-01-06
21009,192,7,75, 2007-10-19
33181,11,-1,-1, 2017-09-18
11826,986,609,-1, 2007-04-23
30895,150,1,2, 2017-10-22
3735,899,70,112, 2013-08-27
8586,1304,34,295, 2010-08-17
33545,3,8,2, 2018-06-07
16049,2642,126,951, 2007-08-02
29655,1271,497,144, 2007-11-29
9299,60,49,35, 2010-07-25
1266,102,52,16, 2009-05-06
11101,487,109,245, 2010-05-03
13417,365,113,186, 2010-02-14
30388,1095,626,569, 2008-08-17
26499,1249,144,406, 2011-02-08
23956,102,26,67, 2009-05-04
12689,2268,236,207, 2007-09-24
9670,2213,86,354, 2008-09-19
4675,347,197,202, 2008-04-13
15250,579,111,8, 2011-04-17
24785,712,74,87, 2010-09-04
25568,847,153,100, 2013-07-14
16047,740,56,122, 2008-12-26
15903,733,258,309, 2009-08-02
11588,190,120,39, 2008-08-24
9723,10,135,-1, 2011-07-07
16764,675,122,304, 2009-01-01
21294,302,32,17, 2007-10-21
4427,421,20,115, 2007-06-14
11527,8,9,85, 2006-02-24
7705,24,173,54, 2008-12-12
15293,3,50,18, 2011-01-12
16100,427,270,191, 2008-02-24
9452,682,122,359, 2009-02-06
24118,424,256,22, 2006-08-30
1772,1133,122,10, 2010-12-21
5703,367,30,31, 2008-05-15
7285,43,181,5, 2007-06-12
33806,3,-1,-1, 2018-02-19
9610,1057,527,47, 2009-12-23
9963,49,11,5, 2014-08-28
10380,562,55,1176, 2011-08-04
25195,1707,415,1521, 2007-09-22
2580,336,4,196, 2016-08-19
4338,2228,146,535, 2006-05-14
29817,130,16,13, 2015-04-01
13701,213,2,80, 2009-10-08
12188,34,16,1, 2010-08-02
23655,790,7,5, 2006-10-16
19721,723,333,195, 2008-12-09
17012,161,2,25, 2010-06-26
25658,1079,312,4, 2017-06-16
12984,28,109,23, 2009-06-25
31248,532,2,6, 2009-08-24
1729,954,126,79, 2009-07-25
29115,151,2,24, 2010-04-02
29259,2121,166,969, 2007-01-28
22743,1559,15,37, 2015-09-24
10039,455,514,2, 2011-03-01
33313,314,15,1, 2016-07-19
7722,251,34,4, 2016-02-27
8737,11,19,-1, 2010-03-29
28996,1226,166,394, 2007-09-25
11714,25,7,51, 2007-12-15
6377,156,37,56, 2006-04-02
5117,1884,92,-1, 2012-08-08
10393,860,213,7, 2010-03-30
4659,415,38,62, 2009-08-01
23031,414,119,53, 2011-06-17
11581,61,20,1, 2006-04-18
29177,422,311,9, 2010-06-14
8788,254,514,5, 2006-06-23
14970,486,14,11, 2006-02-16
29811,1,-1,2, 2020-03-09
29555,1,1,6, 2019-10-04
7750,528,478,197, 2009-06-06
19518,108,28,8, 2007-09-09
29063,203,33,41, 2007-12-10
29040,511,70,154, 2010-02-10
6467,54,34,21, 2007-02-19
9329,19,9,8, 2014-07-02
11739,3339,31,128, 2011-08-04
30203,288,36,10, 2009-05-16
3412,453,45,311, 2008-10-01
10821,133,26,3, 2010-03-08
9326,424,49,71, 2011-06-16
4147,697,124,19, 2007-06-04
16745,98,8,18, 2008-12-23
10854,117,204,22, 2009-01-28
12114,196,17,-1, 2016-09-10
29559,621,49,33, 2008-11-13
30040,1437,125,2, 2016-01-04
2895,570,118,725, 2010-06-10
11361,463,24,96, 2009-11-21
22843,470,738,2, 2008-10-03
8775,1245,254,416, 2009-08-13
17028,676,48,753, 2011-04-05
28963,459,27,55, 2009-06-14
21048,62,18,-1, 2011-11-19
23103,24,17,-1, 2017-03-03
33788,128,20,-1, 2014-11-21
2472,769,343,50, 2008-03-24
14768,361,55,43, 2007-11-17
14279,616,343,330, 2010-08-19
17186,620,2,656, 2010-01-09
7394,176,131,44, 2008-06-24
13328,289,16,10, 2013-03-05
21616,1591,773,271, 2009-05-05
29452,-1,-1,5, 2017-06-11
26005,272,20,100, 2007-05-31
19287,906,4,5, 2012-11-02
5052,1195,1196,8871, 2010-01-10
21003,38,28,-1, 2017-06-25
9863,234,9,5, 2009-12-27
33908,9,-1,-1, 2016-04-16
29014,255,1,20, 2011-10-11
547,2,2,-1, 2011-06-18
1811,179,25,27, 2010-10-17
29548,499,1,21, 2010-01-31
11999,101,12,8, 2011-07-12
21342,115,44,1, 2018-06-16
8893,133,952,1377, 2008-01-25
11359,390,131,26, 2019-04-15
7325,777,1449,9, 2006-04-11
3448,15,89,2, 2012-10-10
22077,89,15,44, 2011-05-22
424,205,79,-1, 2012-03-23
14743,1360,56,82, 2007-04-09
20440,1607,81,3246, 2010-02-14
1281,24,2,-1, 2016-03-05
8671,814,5,2, 2016-07-08
4421,6,335,1, 2018-08-29
31138,137,47,31, 2010-10-01
2543,483,69,5, 2010-05-17
22663,184,99,2, 2010-11-16
4631,1383,52,805, 2008-10-05
1263,156,34,15, 2017-11-23
29554,30,11,5, 2018-04-21
20020,364,485,5, 2012-08-02
4219,4,10,1, 2008-05-24
23348,747,677,141, 2011-05-28
18051,69,37,1, 2009-08-21
12243,425,67,212, 2008-11-19
11485,146,4,10, 2016-07-31
30970,192,32,8, 2010-02-03
955,542,324,14, 2007-01-14
10002,935,217,46, 2013-01-11
30269,80,5,19, 2008-06-15
30132,56,71,21, 2017-08-02
6711,581,160,8, 2010-11-12
91,1151,331,58, 2008-06-18
26579,5595,1449,241, 2007-04-01
1273,666,1212,131, 2008-11-04
8649,1821,47,142, 2010-12-15
1545,876,195,356, 2008-04-24
29603,1037,10,41, 2017-08-03
6876,2059,291,232, 2006-12-19
16000,196,134,163, 2020-03-15
33462,4,-1,1, 2011-01-14
21717,89,13,17, 2010-06-22
33263,49,1,-1, 2015-10-09
29424,121,82,37, 2011-01-09
12864,25,5,-1, 2015-08-29
19751,429,3,19, 2009-12-23
6328,522,25,-1, 2008-11-03
2268,1026,88,21, 2007-08-20
29197,1252,116,3028, 2009-04-20
12624,267,31,16, 2009-05-20
17147,628,468,145, 2011-01-02
29464,369,1,119, 2014-06-16
7995,73,2,30, 2008-05-20
33731,20,5,1, 2010-09-14
13622,719,127,32, 2012-01-22
5536,62,13,360, 2016-01-09
737,544,48,1, 2007-01-12
25939,412,100,873, 2007-09-17
29798,290,11,63, 2010-01-28
9581,1672,124,208, 2012-04-15
7390,522,187,716, 2016-09-09
6802,263,99,13, 2017-11-09
13107,244,45,26, 2008-11-08
4428,2126,206,168, 2007-11-14
11342,496,14,398, 2007-07-01
25637,449,79,6, 2009-06-07
9417,1419,165,214, 2010-04-08
1518,109,49,36, 2017-07-11
7564,464,133,48, 2007-05-26
29904,2179,-1,2713, 2006-09-07
21457,12,3,-1, 2016-01-03
8289,150,26,1, 2017-01-28
13043,827,36,54, 2009-10-03
443,352,154,141, 2005-12-27
31060,1026,-1,581, 2008-06-03
23969,269,27,538, 2008-07-06
15539,600,72,38, 2009-02-19
3575,2534,672,661, 2008-04-28
20380,195,37,1, 2011-02-12
24139,427,19,325, 2010-11-09
18046,447,596,-1, 2005-12-13
21472,2301,18,17, 2011-02-21
8756,357,108,96, 2015-07-20
29345,276,50,62, 2008-04-18
24643,572,336,279, 2011-01-17
21797,2667,233,747, 2006-12-03
24620,1193,15,194, 2009-01-19
30870,8,4,4, 2010-09-26
687,36,4,1, 2007-07-26
656,97,22,46, 2011-11-21
18600,1561,16,1295, 2008-08-29
2536,1130,33,257, 2010-01-05
3771,83,6,84, 2007-10-31
8360,1538,1209,308, 2015-09-15
23522,1596,371,1, 2007-07-25
5808,2027,251,143, 2019-03-24
7214,30,4,-1, 2017-12-11
31260,67,273,22, 2017-04-07
29886,24,1,19, 2011-05-14
33930,114,8,-1, 2015-08-05
23605,525,72,1, 2009-08-09
19839,379,49,708, 2018-10-06
11372,1231,129,2891, 2008-09-13
16730,820,90,6, 2010-07-09
9526,700,240,7, 2012-09-30
10948,139,30,7, 2014-09-12
8525,1568,61,9229, 2006-09-18
29333,159,186,103, 2017-01-19
30411,172,64,11, 2018-04-13
13688,523,17,20, 2006-07-27
19463,114,7,8, 2009-04-14
2776,2021,282,1712, 2006-12-01
4429,20,2,1, 2016-06-20
7668,1122,166,364, 2009-08-02
8046,233,21,73, 2008-12-16
568,158,4,167, 2010-02-09
24033,4,4,-1, 2008-12-22
7365,172,4,176, 2009-08-01
11928,518,21,2, 2010-02-15
15273,492,277,167, 2008-03-13
4983,4918,324,42, 2010-06-13
3829,309,129,70, 2006-01-20
5431,691,42,304, 2009-06-15
23432,592,296,-1, 2010-01-31
11387,205,300,9, 2014-10-31
22181,824,97,-1, 2020-03-09
23460,264,20,30, 2011-07-05
29140,4623,503,938, 2008-06-10
1576,2474,308,303, 2010-07-22
25094,1406,637,254, 2008-09-22
21074,146,116,-1, 2016-02-05
25589,1641,16,8, 2012-01-22
976,1365,263,708, 2009-08-18
7367,522,95,33, 2007-08-28
25973,1446,36,50, 2009-08-03
30748,266,329,417, 2014-09-17
4189,232,48,7, 2008-10-29
16773,22,81,25, 2016-12-09
19241,943,53,204, 2008-04-18
3745,1478,348,513, 2007-12-07
13418,2409,425,2183, 2010-02-13
10077,411,19,3, 2010-05-16
1114,551,209,365, 2010-06-07
13473,68,104,13, 2007-08-07
31380,718,83,10, 2008-05-20
33046,516,1,-1, 2015-12-28
22806,149,92,198, 2009-08-20
16284,21,12,4, 2012-03-25
1668,173,28,10, 2011-12-07
8365,230,117,-1, 2016-10-03
29161,79,1,4, 2018-11-03
12668,899,163,1065, 2010-12-23
2837,338,13,59, 2010-05-09
15041,468,10,216, 2009-09-30
33935,102,2,-1, 2012-08-04
29467,283,108,121, 2014-01-24
29647,107,1,3, 2018-10-10
29771,658,-1,2, 2011-12-23
4559,1822,51,16, 2009-01-19
19564,428,476,81, 2006-10-21
33561,4,1,-1, 2010-12-27
913,1036,58,62, 2009-03-23
33635,151,10,-1, 2009-11-23
16454,483,61,15, 2007-07-16
6823,716,77,9, 2009-12-13
6435,396,242,35, 2009-09-19
6000,425,31,1312, 2016-02-16
29119,78,253,86, 2006-09-09
15818,421,7,15, 2015-03-04
25705,862,51,327, 2006-09-27
30708,19,25,2, 2015-10-28
2591,-1,3,-1, 2010-03-24
12187,428,126,327, 2006-07-24
19280,1097,40,204, 2012-01-11
29749,156,-1,6796, 2011-05-26
18095,94,46,1, 2016-03-02
8584,500,38,-1, 2010-04-24
14560,1330,1364,914, 2005-12-23
6309,170,114,-1, 2016-06-21
24654,853,420,242, 2012-09-29
18486,1551,400,26, 2010-10-07
18418,1400,109,5, 2015-10-09
4389,211,146,4, 2005-08-02
30949,1041,-1,766, 2008-09-12
30513,698,535,1057, 2006-07-22
21551,1011,432,1317, 2016-11-01
14720,246,52,3, 2007-06-08
16916,1891,931,366, 2011-09-16
12808,783,204,5, 2016-05-02
7755,256,71,4, 2007-11-17
6085,5334,566,1248, 2019-09-22
6484,1633,155,51, 2007-07-18
18870,10,4,9, 2011-04-16
24742,35,2,17, 2020-03-09
6623,362,67,20, 2008-09-17
3139,1298,297,26, 2007-04-19
18684,1414,392,3381, 2006-04-11
30561,129,49,1395, 2005-11-01
10064,455,13,2, 2010-11-17
31338,524,16,12, 2013-03-31
16557,39,14,11, 2009-05-20
26350,11,3,4, 2018-06-13
12276,83,28,1, 2010-12-12
16136,550,82,109, 2007-06-26
25975,856,53,111, 2015-10-07
8318,169,152,18, 2006-06-15
16302,364,119,378, 2007-11-29
33622,179,26,1, 2013-10-20
11443,59,4,-1, 2010-01-19
1734,1642,276,153, 2007-04-07
29543,480,13,117, 2019-07-07
33594,4,1,-1, 2013-05-05
6543,381,27,216, 2011-08-08
30587,500,469,337, 2010-11-13
29990,643,254,16, 2014-08-29
30540,-1,392,4, 2009-05-08
30978,130,209,49, 2016-04-25
18307,1692,202,688, 2009-07-11
10572,1819,74,393, 2009-10-15
15632,862,22,90, 2016-06-28
5450,78,6,8, 2011-06-06
29196,555,1,3, 2014-12-09
22097,1020,310,537, 2006-09-27
15281,10,47,3, 2020-10-03
29841,82,7,5, 2011-01-25
33656,62,39,5, 2007-02-08
8451,981,412,646, 2010-04-30
33256,2,7,-1, 2016-12-24
33259,9,9,-1, 2016-01-12
3105,-1,4,1, 2006-04-01
2227,2825,940,1721, 2010-11-21
25018,1370,428,118, 2007-03-17
22277,2597,118,173, 2009-03-30
23004,1966,13,1443, 2006-10-22
24583,1505,23,46, 2007-12-12
14527,6922,859,400, 2011-03-09
3783,1744,268,168, 2017-12-20
15636,7,2,87, 2009-02-27
13249,278,97,532, 2010-04-13
17662,440,154,499, 2012-06-22
21271,322,92,134, 2016-05-02
17896,39,180,31, 2015-11-29
2334,16,3,4, 2011-08-28
10423,1168,84,288, 2008-02-29
25465,595,413,25, 2010-07-23
3803,469,61,3, 2011-04-22
29025,313,21,27, 2011-11-24
4934,88,36,1, 2011-02-04
12380,5,8,4, 2014-03-17
31312,1517,579,1059, 2008-01-25
25408,695,155,1303, 2015-11-25
22720,1585,3,56, 2012-02-02
33405,94,7,1, 2017-09-23
31353,2391,76,1217, 2007-04-29
4013,154,67,7, 2010-08-02
9734,1645,706,55, 2010-11-09
14590,449,139,36, 2012-06-17
8674,390,17,6, 2010-11-12
14421,766,305,18, 2012-07-27
18318,1957,8,1, 2011-03-09
20817,1127,11,1348, 2009-03-22
9595,578,190,40, 2011-08-13
33077,87,1,-1, 2013-08-28
436,525,37,-1, 2011-01-01
7011,141,6,1, 2013-01-21
4857,32,6,1, 2008-09-29
21297,1452,95,-1, 2012-08-25
30006,16,8,2, 2012-10-25
13386,296,451,343, 2016-09-03
14972,1222,63,64, 2012-05-21
29574,93,15,11, 2009-09-23
30527,619,341,235, 2010-06-14
7822,1391,82,437, 2010-03-26
22542,1511,410,30, 2012-04-01
7652,1283,281,308, 2009-04-20
7228,252,698,7, 2005-05-12
5887,1,2,1, 2018-01-21
30894,9,15,134, 2009-07-23
2446,700,49,4, 2018-12-13
25143,382,13,22, 2006-02-18
25557,541,24,4, 2015-09-08
23543,867,106,52, 2009-11-29
8224,568,570,35, 2007-03-30
6828,1588,884,3087, 2007-02-18
25227,128,87,12, 2009-02-05
11118,63,15,5, 2017-08-15
5977,2773,30,42, 2018-10-14
17658,224,19,303, 2019-11-03
22389,560,138,83, 2007-04-25
28944,1120,855,8, 2005-06-29
7267,1011,198,29, 2009-03-03
18392,3,2,1, 2011-07-26
7130,367,296,156, 2009-10-07
12966,4,18,-1, 2020-03-19
9381,473,59,116, 2011-12-05
1170,46,29,1, 2008-06-02
7303,298,20,5, 2010-07-01
30009,882,163,134, 2009-10-20
6521,705,22,104, 2012-09-23
30118,1124,236,130, 2007-07-01
29892,2,-1,147, 2011-05-19
30420,1005,88,40, 2013-06-22
21085,322,101,7, 2011-07-10
30863,59,-1,1628, 2010-05-22
30762,207,68,6, 2006-05-21
10704,342,347,125, 2014-09-02
29151,226,90,3, 2017-05-07
1034,570,139,179, 2007-10-26
10129,3324,209,2395, 2012-05-17
15701,696,30,35, 2011-12-04
31256,2180,87,218, 2009-09-24
18023,139,58,5, 2010-04-24
3811,545,174,617, 2005-10-02
16887,402,162,114, 2009-08-17
20763,723,257,1414, 2008-03-14
29225,10,-1,4, 2010-09-06
22160,390,2317,382, 2010-05-18
24595,804,384,239, 2010-02-25
9704,314,84,18, 2012-07-02
26195,691,222,681, 2007-06-19
4677,255,57,18, 2008-03-16
3808,212,308,465, 2007-06-09
7294,991,142,80, 2014-03-24
24001,1057,621,561, 2008-06-13
4635,635,272,3, 2012-02-22
24367,1847,658,176, 2010-02-17
7193,1266,76,2937, 2008-01-18
13406,125,22,8, 2013-06-14
26177,434,46,32, 2016-04-02
16424,445,23,642, 2012-07-13
8229,1613,226,538, 2009-12-07
13903,1026,62,260, 2010-06-15
6633,60,6,18, 2012-06-17
7982,448,28,13, 2010-09-26
17222,9,33,-1, 2007-05-17
23287,414,26,-1, 2018-05-06
761,1113,41,32, 2010-08-15
8620,24,37,1, 2012-07-05
17641,967,165,245, 2010-06-08
11620,1755,283,396, 2012-02-22
9640,305,22,1, 2010-03-06
20634,202,40,31, 2012-04-11
7468,925,16,8, 2007-04-22
30635,13,2,16, 2010-11-29
4704,433,212,25, 2007-09-10
15183,1801,670,434, 2008-07-10
539,417,15,59, 2010-03-22
29889,112,108,20, 2014-09-06
21319,833,344,141, 2006-01-06
29204,87,186,1039, 2018-02-24
4656,1494,60,3496, 2007-03-28
2780,716,223,64, 2006-06-12
25058,4934,3173,77, 2008-03-29
6137,1079,102,280, 2012-07-13
12112,1057,105,250, 2007-10-05
15976,1841,2319,2679, 2009-08-23
8891,1779,519,857, 2006-10-16
29686,205,3,1433, 2010-01-11
29183,307,38,18, 2009-05-08
3362,66,30,60, 2016-07-07
22912,478,50,4, 2013-11-08
997,1464,490,273, 2011-06-12
808,397,2,1, 2009-03-10
10433,691,160,220, 2009-07-16
24095,1266,72,204, 2009-07-21
29757,1166,295,3, 2010-09-26
9249,170,84,533, 2016-11-03
30359,196,52,8, 2018-02-18
9615,40,3,1, 2012-07-07
24034,46,19,-1, 2016-05-20
4460,26,8,36, 2019-01-25
19680,929,27,12, 2007-11-14
25158,619,118,76, 2009-06-13
2938,740,375,61, 2012-01-08
6136,175,10,-1, 2013-03-01
30480,1221,1186,283, 2008-03-20
25429,872,708,1451, 2008-10-24
13233,2147,28,496, 2009-09-01
29780,1622,34,8, 2016-10-21
9708,194,2,27, 2009-11-24
10530,1109,674,14, 2012-07-27
11406,429,4,463, 2007-09-23
22775,45,25,128, 2008-07-05
31084,817,632,737, 2009-05-23
30667,38,1,11, 2007-07-04
26036,570,154,187, 2008-03-09
9806,95,40,1, 2019-02-18
23732,534,364,8, 2007-10-31
930,636,61,150, 2008-02-25
16399,446,154,90, 2012-11-17
2180,185,117,86, 2006-05-10
2028,1057,118,343, 2007-07-30
16316,419,74,2, 2015-07-12
338,1527,97,1713, 2009-07-19
13695,1260,115,437, 2007-12-22
30725,283,96,47, 2010-03-26
22713,1691,1789,13269, 2008-03-14
33159,98,26,-1, 2012-04-07
19075,1035,30,1560, 2011-07-06
29009,57,16,3, 2006-12-22
29370,1839,343,189, 2008-07-07
15790,3577,136,45, 2008-03-14
22634,1016,57,3731, 2015-05-23
16101,1156,45,82, 2008-07-16
29001,373,105,32, 2008-04-14
13683,3198,49,3869, 2012-04-01
10109,832,8,360, 2008-05-03
30962,630,29,113, 2011-09-03
7187,112,21,264, 2010-08-13
6818,1048,601,771, 2017-08-16
29048,43,1,705, 2011-10-29
29082,376,73,13, 2010-04-24
18706,350,15,6, 2010-02-07
33948,5,2,1, 2017-12-25
4809,596,70,3, 2010-07-30
29011,410,193,15, 2011-05-06
26201,561,59,42, 2012-08-03
18229,553,55,15, 2008-02-05
24220,670,42,105, 2014-08-16
15077,71,81,26, 2016-05-21
14220,1300,584,183, 2010-09-06
29726,589,77,4, 2015-05-11
11962,42,4,-1, 2011-12-28
30020,515,17,4, 2009-06-27
23796,290,60,21, 2009-06-18
19537,358,71,61, 2015-01-05
4723,529,367,608, 2011-01-13
3647,1027,102,23, 2009-06-27
20136,357,140,235, 2007-06-19
15852,58,2,10, 2013-03-28
